q,columns,layers,qubits,volume,idle,sec,family,method,label_raw,n_labels,q_col,excel_row,n_filled,block_key,instance,idle_true,footprint,util
71,190,186,70,10229,3261,0.4,random,cap_sweep,370,1,0,7,7,67,N=370,3071,13300,0.7690977443609023
72,129,125,72,7226,2062,0.4,random,cap_sweep,370,1,0,8,7,67,N=370,2062,9288,0.7779931093884582
73,129,125,72,7226,2191,0.4,random,cap_sweep,370,1,0,9,7,67,N=370,2062,9288,0.7779931093884582
74,129,125,72,7226,2320,0.4,random,cap_sweep,370,1,0,10,7,67,N=370,2062,9288,0.7779931093884582
75,129,125,72,7226,2449,0.4,random,cap_sweep,370,1,0,11,7,67,N=370,2062,9288,0.7779931093884582
76,98,94,76,5723,1725,0.4,random,cap_sweep,370,1,0,12,7,67,N=370,1725,7448,0.7683941997851772
77,98,94,76,5723,1823,0.4,random,cap_sweep,370,1,0,13,7,67,N=370,1725,7448,0.7683941997851772
78,98,94,76,5723,1921,0.5,random,cap_sweep,370,1,0,14,7,67,N=370,1725,7448,0.7683941997851772
79,98,94,76,5723,2019,0.4,random,cap_sweep,370,1,0,15,7,67,N=370,1725,7448,0.7683941997851772
80,79,75,80,4892,1428,0.4,random,cap_sweep,370,1,0,16,7,67,N=370,1428,6320,0.7740506329113924
81,79,75,80,4892,1507,0.4,random,cap_sweep,370,1,0,17,7,67,N=370,1428,6320,0.7740506329113924
82,67,63,82,4256,1238,0.4,random,cap_sweep,370,1,0,18,7,67,N=370,1238,5494,0.7746632690207499
83,67,63,82,4256,1305,0.4,random,cap_sweep,370,1,0,19,7,67,N=370,1238,5494,0.7746632690207499
84,59,55,84,3869,1087,0.4,random,cap_sweep,370,1,0,20,7,67,N=370,1087,4956,0.7806698950766747
85,59,55,84,3869,1146,0.4,random,cap_sweep,370,1,0,21,7,67,N=370,1087,4956,0.7806698950766747
86,59,55,84,3869,1205,0.4,random,cap_sweep,370,1,0,22,7,67,N=370,1087,4956,0.7806698950766747
87,59,55,84,3869,1264,0.4,random,cap_sweep,370,1,0,23,7,67,N=370,1087,4956,0.7806698950766747
88,59,55,84,3869,1323,0.4,random,cap_sweep,370,1,0,24,7,67,N=370,1087,4956,0.7806698950766747
89,59,55,84,3869,1382,0.4,random,cap_sweep,370,1,0,25,7,67,N=370,1087,4956,0.7806698950766747
90,59,55,84,3869,1441,0.4,random,cap_sweep,370,1,0,26,7,67,N=370,1087,4956,0.7806698950766747
91,52,48,91,3545,1187,0.4,random,cap_sweep,370,1,0,27,7,67,N=370,1187,4732,0.7491546914623838
92,52,48,91,3545,1239,0.4,random,cap_sweep,370,1,0,28,7,67,N=370,1187,4732,0.7491546914623838
93,39,35,93,2957,670,0.4,random,cap_sweep,370,1,0,29,7,67,N=370,670,3627,0.8152743314033637
94,39,35,93,2957,709,0.4,random,cap_sweep,370,1,0,30,7,67,N=370,670,3627,0.8152743314033637
95,39,35,93,2957,748,0.4,random,cap_sweep,370,1,0,31,7,67,N=370,670,3627,0.8152743314033637
96,39,35,93,2957,787,0.4,random,cap_sweep,370,1,0,32,7,67,N=370,670,3627,0.8152743314033637
97,37,33,97,2875,714,0.4,random,cap_sweep,370,1,0,33,7,67,N=370,714,3589,0.8010587907495124
98,37,33,97,2875,751,0.4,random,cap_sweep,370,1,0,34,7,67,N=370,714,3589,0.8010587907495124
64,382,378,64,18037,6411,0.5,random,cap_sweep,378,1,24,3,7,64,N=378,6411,24448,0.7377699607329843
65,382,378,64,18037,6793,0.6,random,cap_sweep,378,1,24,4,7,64,N=378,6411,24448,0.7377699607329843
66,382,378,64,18037,7175,0.4,random,cap_sweep,378,1,24,5,7,64,N=378,6411,24448,0.7377699607329843
67,194,190,67,9518,3480,0.4,random,cap_sweep,378,1,24,6,7,64,N=378,3480,12998,0.7322665025388522
68,194,190,67,9518,3674,0.4,random,cap_sweep,378,1,24,7,7,64,N=378,3480,12998,0.7322665025388522
69,194,190,67,9518,3868,0.5,random,cap_sweep,378,1,24,8,7,64,N=378,3480,12998,0.7322665025388522
70,194,190,67,9518,4062,0.5,random,cap_sweep,378,1,24,9,7,64,N=378,3480,12998,0.7322665025388522
71,131,127,71,6768,2533,0.5,random,cap_sweep,378,1,24,10,7,64,N=378,2533,9301,0.7276636920761208
72,131,127,71,6768,2664,0.5,random,cap_sweep,378,1,24,11,7,64,N=378,2533,9301,0.7276636920761208
73,131,127,71,6768,2795,0.5,random,cap_sweep,378,1,24,12,7,64,N=378,2533,9301,0.7276636920761208
74,100,96,74,5381,2019,0.5,random,cap_sweep,378,1,24,13,7,64,N=378,2019,7400,0.7271621621621621
75,100,96,74,5381,2119,0.5,random,cap_sweep,378,1,24,14,7,64,N=378,2019,7400,0.7271621621621621
76,100,96,74,5381,2219,0.5,random,cap_sweep,378,1,24,15,7,64,N=378,2019,7400,0.7271621621621621
77,100,96,74,5381,2319,0.5,random,cap_sweep,378,1,24,16,7,64,N=378,2019,7400,0.7271621621621621
78,100,96,74,5381,2419,0.5,random,cap_sweep,378,1,24,17,7,64,N=378,2019,7400,0.7271621621621621
79,81,77,79,4594,1805,0.4,random,cap_sweep,378,1,24,18,7,64,N=378,1805,6399,0.7179246757305829
80,68,64,80,4058,1382,0.4,random,cap_sweep,378,1,24,19,7,64,N=378,1382,5440,0.7459558823529412
81,68,64,80,4058,1450,0.4,random,cap_sweep,378,1,24,20,7,64,N=378,1382,5440,0.7459558823529412
82,68,64,80,4058,1518,0.4,random,cap_sweep,378,1,24,21,7,64,N=378,1382,5440,0.7459558823529412
83,68,64,80,4058,1586,0.4,random,cap_sweep,378,1,24,22,7,64,N=378,1382,5440,0.7459558823529412
84,68,64,80,4058,1654,0.4,random,cap_sweep,378,1,24,23,7,64,N=378,1382,5440,0.7459558823529412
85,52,48,85,3400,1020,0.4,random,cap_sweep,378,1,24,24,7,64,N=378,1020,4420,0.7692307692307693
86,52,48,85,3400,1072,0.4,random,cap_sweep,378,1,24,25,7,64,N=378,1020,4420,0.7692307692307693
87,52,48,85,3400,1124,0.4,random,cap_sweep,378,1,24,26,7,64,N=378,1020,4420,0.7692307692307693
88,52,48,85,3400,1176,0.4,random,cap_sweep,378,1,24,27,7,64,N=378,1020,4420,0.7692307692307693
89,47,43,89,3217,966,0.4,random,cap_sweep,378,1,24,28,7,64,N=378,966,4183,0.7690652641644753
90,47,43,89,3217,1013,0.5,random,cap_sweep,378,1,24,29,7,64,N=378,966,4183,0.7690652641644753
91,47,43,89,3217,1060,0.4,random,cap_sweep,378,1,24,30,7,64,N=378,966,4183,0.7690652641644753
92,47,43,89,3217,1107,0.5,random,cap_sweep,378,1,24,31,7,64,N=378,966,4183,0.7690652641644753
93,43,39,93,3016,983,0.4,random,cap_sweep,378,1,24,32,7,64,N=378,983,3999,0.7541885471367842
94,43,39,93,3016,1026,0.4,random,cap_sweep,378,1,24,33,7,64,N=378,983,3999,0.7541885471367842
95,43,39,93,3016,1069,0.4,random,cap_sweep,378,1,24,34,7,64,N=378,983,3999,0.7541885471367842
96,43,39,93,3016,1112,0.4,random,cap_sweep,378,1,24,35,7,64,N=378,983,3999,0.7541885471367842
97,43,39,93,3016,1155,0.4,random,cap_sweep,378,1,24,36,7,64,N=378,983,3999,0.7541885471367842
98,43,39,93,3016,1198,0.4,random,cap_sweep,378,1,24,37,7,64,N=378,983,3999,0.7541885471367842
81,438,434,81,25330,10148,1.0,random,cap_sweep,434,1,32,3,7,81,N=434,10148,35478,0.7139635830655617
82,438,434,81,25330,10586,0.6,random,cap_sweep,434,1,32,4,7,81,N=434,10148,35478,0.7139635830655617
83,221,217,83,13200,5143,0.6,random,cap_sweep,434,1,32,5,7,81,N=434,5143,18343,0.7196205637027749
84,221,217,83,13200,5364,0.6,random,cap_sweep,434,1,32,6,7,81,N=434,5143,18343,0.7196205637027749
85,221,217,83,13200,5585,0.6,random,cap_sweep,434,1,32,7,7,81,N=434,5143,18343,0.7196205637027749
86,221,217,83,13200,5806,0.6,random,cap_sweep,434,1,32,8,7,81,N=434,5143,18343,0.7196205637027749
87,150,146,87,9272,3778,0.7,random,cap_sweep,434,1,32,9,7,81,N=434,3778,13050,0.7104980842911878
88,150,146,87,9272,3928,0.6,random,cap_sweep,434,1,32,10,7,81,N=434,3778,13050,0.7104980842911878
89,114,110,89,7322,2824,0.6,random,cap_sweep,434,1,32,11,7,81,N=434,2824,10146,0.7216637098363887
90,114,110,89,7322,2938,0.6,random,cap_sweep,434,1,32,12,7,81,N=434,2824,10146,0.7216637098363887
91,92,88,91,6189,2183,0.6,random,cap_sweep,434,1,32,13,7,81,N=434,2183,8372,0.7392498805542284
92,92,88,91,6189,2275,0.6,random,cap_sweep,434,1,32,14,7,81,N=434,2183,8372,0.7392498805542284
93,92,88,91,6189,2367,0.6,random,cap_sweep,434,1,32,15,7,81,N=434,2183,8372,0.7392498805542284
94,92,88,91,6189,2459,0.6,random,cap_sweep,434,1,32,16,7,81,N=434,2183,8372,0.7392498805542284
95,92,88,91,6189,2551,0.6,random,cap_sweep,434,1,32,17,7,81,N=434,2183,8372,0.7392498805542284
96,92,88,91,6189,2643,0.6,random,cap_sweep,434,1,32,18,7,81,N=434,2183,8372,0.7392498805542284
97,67,63,97,4856,1643,0.6,random,cap_sweep,434,1,32,19,7,81,N=434,1643,6499,0.7471918756731805
98,67,63,97,4856,1710,0.6,random,cap_sweep,434,1,32,20,7,81,N=434,1643,6499,0.7471918756731805
34,88,84,34,2911,81,6.2,random,greedy,180,1,8,3,7,34,N=180,81,2992,0.972927807486631
35,75,71,35,2537,88,5.4,random,greedy,180,1,8,4,7,34,N=180,88,2625,0.9664761904761905
36,64,60,36,2229,75,4.5,random,greedy,180,1,8,5,7,34,N=180,75,2304,0.9674479166666666
37,56,52,37,1990,82,3.8,random,greedy,180,1,8,6,7,34,N=180,82,2072,0.9604247104247104
38,53,49,38,1922,92,3.6,random,greedy,180,1,8,7,7,34,N=180,92,2014,0.9543197616683218
39,48,44,39,1774,98,3.2,random,greedy,180,1,8,8,7,34,N=180,98,1872,0.9476495726495726
40,44,40,40,1665,95,2.9,random,greedy,180,1,8,9,7,34,N=180,95,1760,0.9460227272727273
41,41,37,41,1580,101,2.7,random,greedy,180,1,8,10,7,34,N=180,101,1681,0.9399167162403331
42,39,35,42,1522,116,2.5,random,greedy,180,1,8,11,7,34,N=180,116,1638,0.9291819291819292
43,38,34,43,1514,120,2.4,random,greedy,180,1,8,12,7,34,N=180,120,1634,0.9265605875152999
44,36,32,44,1449,135,2.2,random,greedy,180,1,8,13,7,34,N=180,135,1584,0.9147727272727273
45,34,30,45,1392,138,3.1,random,greedy,180,1,8,14,7,34,N=180,138,1530,0.9098039215686274
46,33,29,46,1376,142,2.0,random,greedy,180,1,8,15,7,34,N=180,142,1518,0.9064558629776021
47,32,28,47,1360,144,2.8,random,greedy,180,1,8,16,7,34,N=180,144,1504,0.9042553191489362
48,29,25,48,1268,124,1.7,random,greedy,180,1,8,17,7,34,N=180,124,1392,0.9109195402298851
49,28,24,49,1239,133,1.7,random,greedy,180,1,8,18,7,34,N=180,133,1372,0.9030612244897959
50,28,24,49,1239,161,1.7,random,greedy,180,1,8,19,7,34,N=180,133,1372,0.9030612244897959
51,27,23,51,1233,144,1.6,random,greedy,180,1,8,20,7,34,N=180,144,1377,0.8954248366013072
52,26,22,52,1211,141,1.5,random,greedy,180,1,8,21,7,34,N=180,141,1352,0.8957100591715976
53,25,21,53,1190,135,1.4,random,greedy,180,1,8,22,7,34,N=180,135,1325,0.8981132075471698
54,24,20,54,1160,136,1.4,random,greedy,180,1,8,23,7,34,N=180,136,1296,0.8950617283950617
55,24,20,55,1160,160,1.3,random,greedy,180,1,8,24,7,34,N=180,160,1320,0.8787878787878788
56,23,19,56,1156,132,1.3,random,greedy,180,1,8,25,7,34,N=180,132,1288,0.8975155279503105
57,23,19,56,1156,155,1.8,random,greedy,180,1,8,26,7,34,N=180,132,1288,0.8975155279503105
58,22,18,58,1154,122,1.2,random,greedy,180,1,8,27,7,34,N=180,122,1276,0.9043887147335423
59,22,18,59,1154,144,1.2,random,greedy,180,1,8,28,7,34,N=180,144,1298,0.889060092449923
60,22,18,59,1154,166,1.2,random,greedy,180,1,8,29,7,34,N=180,144,1298,0.889060092449923
61,22,18,61,1146,196,1.2,random,greedy,180,1,8,30,7,34,N=180,196,1342,0.8539493293591655
62,21,17,62,1131,171,1.1,random,greedy,180,1,8,31,7,34,N=180,171,1302,0.868663594470046
63,21,17,63,1111,212,1.0,random,greedy,180,1,8,32,7,34,N=180,212,1323,0.8397581254724111
64,20,16,64,1088,192,1.0,random,greedy,180,1,8,33,7,34,N=180,192,1280,0.85
65,20,16,65,1081,219,1.0,random,greedy,180,1,8,34,7,34,N=180,219,1300,0.8315384615384616
66,20,16,65,1081,239,1.0,random,greedy,180,1,8,35,7,34,N=180,219,1300,0.8315384615384616
67,19,15,67,1083,190,1.0,random,greedy,180,1,8,36,7,34,N=180,190,1273,0.8507462686567164
68,18,14,68,1069,155,0.9,random,greedy,180,1,8,37,7,34,N=180,155,1224,0.8733660130718954
69,18,14,68,1069,173,0.9,random,greedy,180,1,8,38,7,34,N=180,155,1224,0.8733660130718954
70,18,14,68,1069,191,0.9,random,greedy,180,1,8,39,7,34,N=180,155,1224,0.8733660130718954
71,18,14,68,1069,209,0.9,random,greedy,180,1,8,40,7,34,N=180,155,1224,0.8733660130718954
72,18,14,68,1069,227,0.9,random,greedy,180,1,8,41,7,34,N=180,155,1224,0.8733660130718954
73,18,14,68,1069,245,0.9,random,greedy,180,1,8,42,7,34,N=180,155,1224,0.8733660130718954
74,18,14,68,1069,263,0.8,random,greedy,180,1,8,43,7,34,N=180,155,1224,0.8733660130718954
75,18,14,68,1069,281,0.8,random,greedy,180,1,8,44,7,34,N=180,155,1224,0.8733660130718954
76,18,14,68,1069,299,0.8,random,greedy,180,1,8,45,7,34,N=180,155,1224,0.8733660130718954
77,18,14,68,1069,317,0.8,random,greedy,180,1,8,46,7,34,N=180,155,1224,0.8733660130718954
78,18,14,68,1069,335,0.8,random,greedy,180,1,8,47,7,34,N=180,155,1224,0.8733660130718954
79,18,14,68,1069,353,0.8,random,greedy,180,1,8,48,7,34,N=180,155,1224,0.8733660130718954
80,17,13,80,1096,264,1.1,random,greedy,180,1,8,49,7,34,N=180,264,1360,0.8058823529411765
81,17,13,81,1094,283,0.7,random,greedy,180,1,8,50,7,34,N=180,283,1377,0.794480755265069
82,17,13,81,1094,300,0.7,random,greedy,180,1,8,51,7,34,N=180,283,1377,0.794480755265069
83,17,13,81,1094,317,0.7,random,greedy,180,1,8,52,7,34,N=180,283,1377,0.794480755265069
84,16,12,84,1104,240,0.7,random,greedy,180,1,8,53,7,34,N=180,240,1344,0.8214285714285714
85,16,12,84,1104,256,0.7,random,greedy,180,1,8,54,7,34,N=180,240,1344,0.8214285714285714
86,16,12,84,1104,272,1.0,random,greedy,180,1,8,55,7,34,N=180,240,1344,0.8214285714285714
87,16,12,87,1097,295,0.7,random,greedy,180,1,8,56,7,34,N=180,295,1392,0.7880747126436781
88,16,12,87,1097,311,0.7,random,greedy,180,1,8,57,7,34,N=180,295,1392,0.7880747126436781
89,16,12,87,1097,327,0.7,random,greedy,180,1,8,58,7,34,N=180,295,1392,0.7880747126436781
90,16,12,87,1097,343,0.7,random,greedy,180,1,8,59,7,34,N=180,295,1392,0.7880747126436781
91,16,12,87,1097,359,0.6,random,greedy,180,1,8,60,7,34,N=180,295,1392,0.7880747126436781
92,16,12,87,1097,375,0.6,random,greedy,180,1,8,61,7,34,N=180,295,1392,0.7880747126436781
93,16,12,87,1097,391,0.6,random,greedy,180,1,8,62,7,34,N=180,295,1392,0.7880747126436781
94,16,12,87,1097,407,0.6,random,greedy,180,1,8,63,7,34,N=180,295,1392,0.7880747126436781
95,15,11,95,1120,305,0.6,random,greedy,180,1,8,64,7,34,N=180,305,1425,0.7859649122807018
96,15,11,95,1120,320,0.6,random,greedy,180,1,8,65,7,34,N=180,305,1425,0.7859649122807018
97,15,11,95,1120,335,0.6,random,greedy,180,1,8,66,7,34,N=180,305,1425,0.7859649122807018
98,15,11,95,1120,350,0.6,random,greedy,180,1,8,67,7,34,N=180,305,1425,0.7859649122807018
59,80,76,59,4551,169,17.1,random,greedy,288,1,16,3,7,59,N=288,169,4720,0.9641949152542373
60,67,63,60,3830,190,20.2,random,greedy,288,1,16,4,7,59,N=288,190,4020,0.9527363184079602
61,60,56,61,3500,160,11.9,random,greedy,288,1,16,5,7,59,N=288,160,3660,0.9562841530054644
62,57,53,62,3322,212,11.6,random,greedy,288,1,16,6,7,59,N=288,212,3534,0.9400113186191285
63,52,48,63,3070,206,10.1,random,greedy,288,1,16,7,7,59,N=288,206,3276,0.9371184371184371
64,49,45,64,2917,219,9.2,random,greedy,288,1,16,8,7,59,N=288,219,3136,0.9301658163265306
65,46,42,65,2770,220,8.4,random,greedy,288,1,16,9,7,59,N=288,220,2990,0.9264214046822743
66,44,40,66,2721,183,8.1,random,greedy,288,1,16,10,7,59,N=288,183,2904,0.9369834710743802
67,41,37,67,2537,210,7.7,random,greedy,288,1,16,11,7,59,N=288,210,2747,0.9235529668729523
68,40,36,68,2534,186,7.0,random,greedy,288,1,16,12,7,59,N=288,186,2720,0.9316176470588236
69,39,35,69,2456,235,6.6,random,greedy,288,1,16,13,7,59,N=288,235,2691,0.9126718691936083
70,36,32,70,2305,215,6.0,random,greedy,288,1,16,14,7,59,N=288,215,2520,0.9146825396825397
71,35,31,71,2269,216,5.9,random,greedy,288,1,16,15,7,59,N=288,216,2485,0.9130784708249498
72,34,30,72,2209,239,5.6,random,greedy,288,1,16,16,7,59,N=288,239,2448,0.9023692810457516
73,33,29,73,2168,241,5.4,random,greedy,288,1,16,17,7,59,N=288,241,2409,0.8999584889995849
74,32,28,74,2141,227,7.6,random,greedy,288,1,16,18,7,59,N=288,227,2368,0.9041385135135135
75,31,27,75,2095,230,5.0,random,greedy,288,1,16,19,7,59,N=288,230,2325,0.9010752688172043
76,31,27,76,2089,267,7.1,random,greedy,288,1,16,20,7,59,N=288,267,2356,0.8866723259762309
77,30,26,77,2007,303,4.5,random,greedy,288,1,16,21,7,59,N=288,303,2310,0.8688311688311688
78,29,25,78,2021,241,4.5,random,greedy,288,1,16,22,7,59,N=288,241,2262,0.8934571175950486
79,28,24,79,1948,264,4.3,random,greedy,288,1,16,23,7,59,N=288,264,2212,0.8806509945750453
80,27,23,80,1889,271,4.0,random,greedy,288,1,16,24,7,59,N=288,271,2160,0.874537037037037
81,26,22,81,1880,226,3.9,random,greedy,288,1,16,25,7,59,N=288,226,2106,0.8926875593542261
82,26,22,81,1880,252,3.9,random,greedy,288,1,16,26,7,59,N=288,226,2106,0.8926875593542261
83,26,22,81,1880,278,3.8,random,greedy,288,1,16,27,7,59,N=288,226,2106,0.8926875593542261
84,25,21,84,1820,280,3.6,random,greedy,288,1,16,28,7,59,N=288,280,2100,0.8666666666666667
85,25,21,85,1808,317,3.5,random,greedy,288,1,16,29,7,59,N=288,317,2125,0.8508235294117648
86,24,20,86,1791,273,3.4,random,greedy,288,1,16,30,7,59,N=288,273,2064,0.8677325581395349
87,24,20,87,1784,304,3.4,random,greedy,288,1,16,31,7,59,N=288,304,2088,0.8544061302681992
88,24,20,87,1784,328,3.3,random,greedy,288,1,16,32,7,59,N=288,304,2088,0.8544061302681992
89,24,20,87,1784,352,3.3,random,greedy,288,1,16,33,7,59,N=288,304,2088,0.8544061302681992
90,23,19,90,1780,290,4.6,random,greedy,288,1,16,34,7,59,N=288,290,2070,0.8599033816425121
91,23,19,90,1780,313,3.2,random,greedy,288,1,16,35,7,59,N=288,290,2070,0.8599033816425121
92,23,19,90,1780,336,3.6,random,greedy,288,1,16,36,7,59,N=288,290,2070,0.8599033816425121
93,23,19,90,1780,359,3.1,random,greedy,288,1,16,37,7,59,N=288,290,2070,0.8599033816425121
94,22,18,94,1762,306,3.0,random,greedy,288,1,16,38,7,59,N=288,306,2068,0.8520309477756286
95,22,18,94,1762,328,3.0,random,greedy,288,1,16,39,7,59,N=288,306,2068,0.8520309477756286
96,22,18,94,1762,350,3.0,random,greedy,288,1,16,40,7,59,N=288,306,2068,0.8520309477756286
97,22,18,94,1762,372,2.9,random,greedy,288,1,16,41,7,59,N=288,306,2068,0.8520309477756286
98,22,18,94,1762,394,4.3,random,greedy,288,1,16,42,7,59,N=288,306,2068,0.8520309477756286
67,116,112,67,7599,173,43.5,random,greedy,370,1,0,3,7,67,N=370,173,7772,0.9777406073082862
68,100,96,68,6621,179,35.6,random,greedy,370,1,0,4,7,67,N=370,179,6800,0.9736764705882353
69,88,84,69,5896,176,30.7,random,greedy,370,1,0,5,7,67,N=370,176,6072,0.9710144927536232
70,80,76,70,5372,228,27.7,random,greedy,370,1,0,6,7,67,N=370,228,5600,0.9592857142857143
71,73,69,71,4918,265,24.8,random,greedy,370,1,0,7,7,67,N=370,265,5183,0.9488713100520934
72,67,63,72,4599,225,22.2,random,greedy,370,1,0,8,7,67,N=370,225,4824,0.9533582089552238
73,62,58,73,4321,205,20.5,random,greedy,370,1,0,9,7,67,N=370,205,4526,0.9547061422889969
74,61,57,74,4269,245,19.7,random,greedy,370,1,0,10,7,67,N=370,245,4514,0.9457244129375277
75,57,53,75,4011,264,26.6,random,greedy,370,1,0,11,7,67,N=370,264,4275,0.9382456140350878
76,55,51,76,3927,253,17.5,random,greedy,370,1,0,12,7,67,N=370,253,4180,0.9394736842105263
77,50,46,77,3644,206,15.9,random,greedy,370,1,0,13,7,67,N=370,206,3850,0.9464935064935065
78,49,45,78,3584,238,15.5,random,greedy,370,1,0,14,7,67,N=370,238,3822,0.9377289377289377
79,45,41,79,3363,192,20.8,random,greedy,370,1,0,15,7,67,N=370,192,3555,0.9459915611814346
80,45,41,79,3363,237,14.2,random,greedy,370,1,0,16,7,67,N=370,192,3555,0.9459915611814346
81,43,39,81,3281,202,13.4,random,greedy,370,1,0,17,7,67,N=370,202,3483,0.9420040195233994
82,43,39,81,3281,245,13.4,random,greedy,370,1,0,18,7,67,N=370,202,3483,0.9420040195233994
83,42,38,83,3284,202,12.9,random,greedy,370,1,0,19,7,67,N=370,202,3486,0.9420539300057372
84,40,36,84,3132,228,18.3,random,greedy,370,1,0,20,7,67,N=370,228,3360,0.9321428571428572
85,40,36,85,3116,284,11.9,random,greedy,370,1,0,21,7,67,N=370,284,3400,0.9164705882352941
86,39,35,86,3093,261,12.2,random,greedy,370,1,0,22,7,67,N=370,261,3354,0.9221824686940966
87,38,34,87,3054,252,11.4,random,greedy,370,1,0,23,7,67,N=370,252,3306,0.9237749546279492
88,36,32,88,2932,236,10.7,random,greedy,370,1,0,24,7,67,N=370,236,3168,0.9255050505050505
89,36,32,88,2932,272,10.7,random,greedy,370,1,0,25,7,67,N=370,236,3168,0.9255050505050505
90,35,31,90,2923,227,10.5,random,greedy,370,1,0,26,7,67,N=370,227,3150,0.927936507936508
91,35,31,91,2918,267,10.4,random,greedy,370,1,0,27,7,67,N=370,267,3185,0.9161695447409733
92,34,30,92,2838,290,9.6,random,greedy,370,1,0,28,7,67,N=370,290,3128,0.9072890025575447
93,33,29,93,2769,300,9.3,random,greedy,370,1,0,29,7,67,N=370,300,3069,0.9022482893450635
94,33,29,93,2769,333,9.5,random,greedy,370,1,0,30,7,67,N=370,300,3069,0.9022482893450635
95,31,27,95,2713,232,8.9,random,greedy,370,1,0,31,7,67,N=370,232,2945,0.9212224108658743
96,31,27,96,2670,306,8.6,random,greedy,370,1,0,32,7,67,N=370,306,2976,0.8971774193548387
97,30,26,97,2632,278,8.2,random,greedy,370,1,0,33,7,67,N=370,278,2910,0.90446735395189
64,107,103,64,6670,178,41.6,random,greedy,378,1,24,3,7,64,N=378,178,6848,0.9740070093457944
65,95,91,65,5989,186,35.5,random,greedy,378,1,24,4,7,64,N=378,186,6175,0.9698785425101215
66,84,80,66,5361,183,30.3,random,greedy,378,1,24,5,7,64,N=378,183,5544,0.966991341991342
67,76,72,67,4880,212,27.0,random,greedy,378,1,24,6,7,64,N=378,212,5092,0.9583660644147682
68,71,67,68,4604,224,24.4,random,greedy,378,1,24,7,7,64,N=378,224,4828,0.9536039768019884
69,66,62,69,4336,218,22.6,random,greedy,378,1,24,8,7,64,N=378,218,4554,0.9521299956082565
70,62,58,70,4141,199,24.4,random,greedy,378,1,24,9,7,64,N=378,199,4340,0.9541474654377881
71,59,55,71,3995,194,20.6,random,greedy,378,1,24,10,7,64,N=378,194,4189,0.9536882310814037
72,56,52,72,3818,214,20.0,random,greedy,378,1,24,11,7,64,N=378,214,4032,0.9469246031746031
73,54,50,73,3726,216,18.2,random,greedy,378,1,24,12,7,64,N=378,216,3942,0.9452054794520548
74,52,48,74,3613,235,17.4,random,greedy,378,1,24,13,7,64,N=378,235,3848,0.9389293139293139
75,52,48,74,3613,287,18.9,random,greedy,378,1,24,14,7,64,N=378,235,3848,0.9389293139293139
76,48,44,76,3395,253,15.5,random,greedy,378,1,24,15,7,64,N=378,253,3648,0.9306469298245614
77,46,42,77,3293,249,14.4,random,greedy,378,1,24,16,7,64,N=378,249,3542,0.9297007340485601
78,44,40,78,3178,254,13.8,random,greedy,378,1,24,17,7,64,N=378,254,3432,0.925990675990676
79,42,38,79,3109,209,19.1,random,greedy,378,1,24,18,7,64,N=378,209,3318,0.9370102471368295
80,42,38,79,3109,251,14.0,random,greedy,378,1,24,19,7,64,N=378,209,3318,0.9370102471368295
81,41,37,81,3042,279,14.7,random,greedy,378,1,24,20,7,64,N=378,279,3321,0.9159891598915989
82,39,35,82,2972,226,11.7,random,greedy,378,1,24,21,7,64,N=378,226,3198,0.9293308317698562
83,37,33,83,2832,239,16.2,random,greedy,378,1,24,22,7,64,N=378,239,3071,0.9221751872354282
84,36,32,84,2805,219,10.7,random,greedy,378,1,24,23,7,64,N=378,219,3024,0.9275793650793651
85,36,32,85,2760,300,10.5,random,greedy,378,1,24,24,7,64,N=378,300,3060,0.9019607843137255
86,36,32,85,2760,336,10.3,random,greedy,378,1,24,25,7,64,N=378,300,3060,0.9019607843137255
87,34,30,87,2695,263,9.9,random,greedy,378,1,24,26,7,64,N=378,263,2958,0.9110885733603786
88,34,30,88,2686,306,9.8,random,greedy,378,1,24,27,7,64,N=378,306,2992,0.8977272727272727
89,34,30,88,2686,340,9.9,random,greedy,378,1,24,28,7,64,N=378,306,2992,0.8977272727272727
90,33,29,90,2638,332,9.4,random,greedy,378,1,24,29,7,64,N=378,332,2970,0.8882154882154882
91,33,29,90,2638,365,9.7,random,greedy,378,1,24,30,7,64,N=378,332,2970,0.8882154882154882
92,32,28,92,2626,318,9.0,random,greedy,378,1,24,31,7,64,N=378,318,2944,0.891983695652174
93,32,28,92,2626,350,9.2,random,greedy,378,1,24,32,7,64,N=378,318,2944,0.891983695652174
94,31,27,94,2594,320,8.8,random,greedy,378,1,24,33,7,64,N=378,320,2914,0.8901853122855182
95,31,27,94,2594,351,8.7,random,greedy,378,1,24,34,7,64,N=378,320,2914,0.8901853122855182
96,30,26,96,2576,304,8.6,random,greedy,378,1,24,35,7,64,N=378,304,2880,0.8944444444444445
97,29,25,97,2503,310,8.1,random,greedy,378,1,24,36,7,64,N=378,310,2813,0.8897973693565588
98,28,24,98,2485,259,7.9,random,greedy,378,1,24,37,7,64,N=378,259,2744,0.9056122448979592
81,107,103,81,8355,312,48.4,random,greedy,434,1,32,3,7,81,N=434,312,8667,0.9640013845621322
82,89,85,82,7025,273,38.3,random,greedy,434,1,32,4,7,81,N=434,273,7298,0.9625924910934502
83,79,75,83,6275,282,33.2,random,greedy,434,1,32,5,7,81,N=434,282,6557,0.9569925270703066
84,72,68,84,5756,292,29.7,random,greedy,434,1,32,6,7,81,N=434,292,6048,0.9517195767195767
